device_id,user_id,device_type,model,firmware_version,battery_pct,first_seen_ts,last_seen_ts,last_sync_ts
e30fc8f0-44d9-4c9e-b09d-bf6bfc4c013f,f34b2168-1e59-4737-94c5-ecab554cb7ea,watch,Fitbit-Charge,3.5.4,26,2024-10-07 17:45:43.935264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:56:32.012113+00:00
793a61c3-31bc-40f8-bd1a-1433e2c4ddec,f34b2168-1e59-4737-94c5-ecab554cb7ea,band,Mi-Band-9,1.7.7,90,2024-10-07 17:45:43.935264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:45:32.012113+00:00
ce9b049b-a4ab-42f5-a57a-23144189e80a,109d3c11-e240-4023-a714-e25d8f2ff933,band,Whoop-4.0,3.4.3,26,2025-03-11 16:17:44.935264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:11:32.012113+00:00
2292487a-2d4f-45a0-9477-d16251e35ab5,2f56c4ed-4894-474e-a6fa-184bec4e2dc6,band,Whoop-4.0,3.7.6,39,2024-12-25 23:29:48.936264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:57:32.012113+00:00
7d99deab-95bf-4d29-9300-bd80c93a93ab,2f56c4ed-4894-474e-a6fa-184bec4e2dc6,band,Whoop-4.0,2.3.2,38,2024-12-25 23:29:48.936264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:08:32.012113+00:00
29eb7725-0c25-416d-864e-16d127cb47ac,2f56c4ed-4894-474e-a6fa-184bec4e2dc6,band,Whoop-4.0,1.6.1,38,2024-12-25 23:29:48.936264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:56:32.012113+00:00
9354d630-0998-4a6e-ac9c-a6fb748e1115,90462bce-9f32-46dc-9daf-f7bad45a044c,watch,Fitbit-Charge,1.2.0,82,2025-02-13 10:41:08.936264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:13:32.012113+00:00
63e3448f-bd81-4a77-8085-9b738c8e5d32,90462bce-9f32-46dc-9daf-f7bad45a044c,watch,Pixel-Watch,1.0.4,78,2025-02-13 10:41:08.936264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:30:32.012113+00:00
4d331b78-c264-45f2-893c-ed951003277d,90462bce-9f32-46dc-9daf-f7bad45a044c,ring,Oura-Gen3,3.3.2,53,2025-02-13 10:41:08.936264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:35:32.012113+00:00
e52d6d4e-04c6-4995-9370-5d684d2f5820,90541ddc-4f1d-42d2-bfda-0ea14b47efdf,watch,Garmin-Fenix,2.7.7,24,2024-12-04 08:19:48.936264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:47:32.012113+00:00
4c7ee5f2-0749-467a-bede-81fca0bb12a4,09303621-3195-43ee-b04d-1724bd6347de,ring,Oura-Gen3,2.8.6,45,2024-08-18 10:35:04.936264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:53:32.012113+00:00
f6fb2654-9893-417f-967e-86af0e61631a,09303621-3195-43ee-b04d-1724bd6347de,ring,Oura-Gen3,1.1.1,95,2024-08-18 10:35:04.936264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:22:32.012113+00:00
3459a2ab-1e39-45fa-8275-1e5bc565fd5a,4aae7fed-96bb-4133-abea-f0b1adf7c9b3,ring,Oura-Gen3,3.3.0,58,2025-01-28 00:50:32.937264+00:00,2025-06-12 07:06:32.012113+00:00,2025-06-12 06:16:32.012113+00:00
58572daf-2954-4db1-8e6a-d6745d42c585,4aae7fed-96bb-4133-abea-f0b1adf7c9b3,ring,Oura-Gen3,2.5.9,48,2025-01-28 00:50:32.937264+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:58:32.013144+00:00
aafafb08-368d-4d6d-af41-1a2f2a11d832,39693a0b-8e9e-43b4-b196-77c939b26db0,ring,Oura-Gen3,3.5.6,39,2024-07-13 04:21:08.938272+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:15:32.013144+00:00
00b97264-d594-4cd7-bc89-31ecac457822,39693a0b-8e9e-43b4-b196-77c939b26db0,watch,Garmin-Fenix,3.4.3,60,2024-07-13 04:21:08.938272+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:35:32.013144+00:00
0daaa2f2-1478-44b4-92a2-40fa97677412,39693a0b-8e9e-43b4-b196-77c939b26db0,ring,Oura-Gen3,3.3.4,92,2024-07-13 04:21:08.938272+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:47:32.013144+00:00
72824e9c-d9ce-489a-87af-137107c0a5c4,f837d7aa-f311-4254-a7a5-ebd72df6b388,ring,Oura-Gen3,1.1.3,55,2025-03-23 09:16:21.939267+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:37:32.013144+00:00
2e454158-12cd-4e9a-8dc7-b8b5ee86bbad,f837d7aa-f311-4254-a7a5-ebd72df6b388,ring,Oura-Gen3,2.0.5,55,2025-03-23 09:16:21.939267+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:18:32.013144+00:00
336d50e6-6342-46c3-8515-dad563fdd96f,032c760b-3a35-4d55-b752-50aba013d5cf,ring,Oura-Gen3,2.1.7,64,2024-08-04 05:42:47.940268+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:52:32.013144+00:00
b047f674-a754-4409-a3d2-3d1ee6564976,032c760b-3a35-4d55-b752-50aba013d5cf,ring,Oura-Gen3,3.0.2,40,2024-08-04 05:42:47.940268+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:18:32.013144+00:00
6694b47e-4891-4a60-afa3-0b89e497378a,f6e469e8-bcf9-499d-bc7b-e1d8efed70c0,watch,Garmin-Fenix,3.3.7,72,2025-05-30 22:52:58.940268+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:53:32.013144+00:00
440a0a31-49be-4437-b925-7788f8820ccf,f6e469e8-bcf9-499d-bc7b-e1d8efed70c0,watch,Garmin-Fenix,3.2.2,54,2025-05-30 22:52:58.940268+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:13:32.013144+00:00
58d97d57-769d-45d0-8df7-2b59b5ab6700,fd39eb39-72c8-4d3a-ab16-b27162d903a6,ring,Oura-Gen3,2.3.4,95,2024-06-28 16:32:07.941273+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:38:32.013144+00:00
7453d9c4-d594-4338-8813-5d5a4e7fe709,bb4a31d7-54bc-4382-ad38-5d323deeef79,watch,Pixel-Watch,2.7.5,91,2025-03-16 12:16:18.941273+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:48:32.013144+00:00
0fabbe3b-62d3-4f49-83dd-f33f71e9a8c7,bb4a31d7-54bc-4382-ad38-5d323deeef79,ring,Oura-Gen3,1.5.2,30,2025-03-16 12:16:18.941273+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:44:32.013144+00:00
3c8ccaa6-0b27-4190-91dd-37b26bebb650,1c2bf255-cf36-4b74-981e-dfae660b3ed4,watch,Garmin-Fenix,2.9.3,59,2025-02-12 00:29:56.941273+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:47:32.013144+00:00
4867e917-15f1-434a-8969-29f61ee66012,1c2bf255-cf36-4b74-981e-dfae660b3ed4,watch,Pixel-Watch,3.5.2,93,2025-02-12 00:29:56.941273+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:20:32.013144+00:00
61f4ecac-664e-4e1b-b991-a893c24ecbf1,4debcc9d-597b-426e-9d79-a4ae1964f3ca,ring,Oura-Gen3,1.9.4,46,2024-09-18 04:06:30.942272+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:06:32.013144+00:00
8493f7e7-34df-470c-b289-f6e71143441f,4debcc9d-597b-426e-9d79-a4ae1964f3ca,band,Whoop-4.0,1.4.8,97,2024-09-18 04:06:30.942272+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:33:32.013144+00:00
2dbfe13f-b4b2-46b6-882b-3abf185ef9e1,4debcc9d-597b-426e-9d79-a4ae1964f3ca,watch,Fitbit-Charge,2.1.9,62,2024-09-18 04:06:30.942272+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:58:32.013144+00:00
75b3f690-a740-468b-a5b8-03d7b5ad86cf,dbf14c62-f1dd-493d-a00c-e72909be0014,ring,Oura-Gen3,3.5.6,56,2024-12-08 20:41:43.942272+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:52:32.013144+00:00
dde523a7-725b-4496-a459-c92caa633409,dbf14c62-f1dd-493d-a00c-e72909be0014,ring,Oura-Gen3,1.7.7,75,2024-12-08 20:41:43.942272+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:31:32.013144+00:00
09ec58c3-6303-446b-a5d4-c9e84a4846a2,52b17a4a-4aa9-4c80-91bd-8b6e31dd75a9,ring,Oura-Gen3,1.4.7,72,2024-07-02 06:11:15.943275+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:57:32.013144+00:00
c34286b5-b96f-4848-8c65-b9327d904365,52b17a4a-4aa9-4c80-91bd-8b6e31dd75a9,watch,Garmin-Fenix,1.8.1,23,2024-07-02 06:11:15.943275+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:53:32.013144+00:00
43616cbb-bc93-415c-9ef4-afbc4cf9f982,2c60ffe4-f95c-40e3-bbbc-61ee5f80eb51,ring,Oura-Gen3,2.2.1,58,2025-04-23 16:57:24.943275+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:55:32.013144+00:00
18980741-014e-49f0-b640-e8ae5a7cdd05,2c60ffe4-f95c-40e3-bbbc-61ee5f80eb51,ring,Oura-Gen3,1.1.6,20,2025-04-23 16:57:24.943275+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:57:32.013144+00:00
77544fc2-41d9-4368-af5b-5b11f1d69a48,9695aa75-e185-4bcf-9bc7-c02a1f871747,watch,Garmin-Fenix,3.0.0,44,2025-06-05 00:04:59.943275+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 07:06:32.013144+00:00
d31b3f53-8163-48a4-8b07-76e04088e2fb,e8fffc39-b293-460c-8d66-9bb9233d4184,band,Mi-Band-9,3.9.1,94,2025-03-30 03:15:30.944270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:22:32.013144+00:00
6ef3cd19-47dc-4e49-90f0-709a8265741c,1052f241-3d0c-45b1-93cc-085a739a2bf1,watch,Garmin-Fenix,3.9.3,44,2024-11-13 07:50:09.944270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:13:32.013144+00:00
63f667fe-a2f1-4fe9-8a7f-49e896afca62,cf5b585a-2f55-4334-95e7-bdbc7183d5bb,ring,Oura-Gen3,3.4.3,26,2025-04-05 01:51:35.944270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:43:32.013144+00:00
30c17f18-b649-4425-82a0-54d2299a7fea,cf5b585a-2f55-4334-95e7-bdbc7183d5bb,band,Whoop-4.0,1.9.5,75,2025-04-05 01:51:35.944270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:15:32.013144+00:00
ba065a32-7c9a-4ec3-9b05-0cf41d0d3ebb,41f25ef9-33ca-4daf-92b8-93b3a461631d,band,Mi-Band-9,1.8.1,33,2025-01-26 08:48:00.944270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:33:32.013144+00:00
8040de98-fd92-4e44-aaa0-54eb2f55f010,e81d2b91-300a-4d24-88be-720b12c5c90c,band,Whoop-4.0,2.7.7,88,2024-06-27 01:48:40.945269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:54:32.013144+00:00
6355025d-4d59-4459-8669-f557601eafb6,e81d2b91-300a-4d24-88be-720b12c5c90c,band,Whoop-4.0,2.1.1,90,2024-06-27 01:48:40.945269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:35:32.013144+00:00
f66a8044-6d93-43e4-b0d8-05da860329ac,902f0811-1a43-465b-a4ab-4819acd79fe1,ring,Oura-Gen3,3.8.6,35,2024-10-11 10:57:03.945269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:28:32.013144+00:00
3ccdb719-a0f1-40b1-b867-7933ea901648,902f0811-1a43-465b-a4ab-4819acd79fe1,watch,Fitbit-Charge,3.8.8,81,2024-10-11 10:57:03.945269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:29:32.013144+00:00
fa0ac938-4bd2-49bd-85cf-d14c948ca431,902f0811-1a43-465b-a4ab-4819acd79fe1,ring,Oura-Gen3,2.2.1,47,2024-10-11 10:57:03.945269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:39:32.013144+00:00
a9cfbbdd-cd78-45b1-9231-561b503e1535,eb0ee599-e34b-4aa2-8a37-294ae811ee1e,watch,Fitbit-Charge,3.0.9,25,2024-11-22 07:45:14.945269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:14:32.013144+00:00
954ca6cc-3ff9-47b2-bdd5-ddf31d7e3f8c,02a9bbfe-be14-40b4-a204-a1e73397dff6,ring,Oura-Gen3,1.4.4,92,2024-12-24 00:36:57.946268+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:51:32.013144+00:00
c918975a-b14c-46ab-bfa0-aa180df59a95,02a9bbfe-be14-40b4-a204-a1e73397dff6,watch,Pixel-Watch,2.6.7,97,2024-12-24 00:36:57.946268+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:17:32.013144+00:00
2fe96369-83a6-4b6a-8289-be4052232392,b5093393-42f1-4c8b-99c0-d34389a2b8e6,ring,Oura-Gen3,1.3.6,36,2024-08-13 10:03:56.946268+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:25:32.013144+00:00
7a1cea57-92f8-4f88-8491-ba0d29539d31,6779745d-6268-4841-bee3-95dd742cfa6d,band,Mi-Band-9,3.5.2,49,2025-03-02 11:49:51.946268+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:45:32.013144+00:00
bf2aef36-8ca7-4b13-b3a8-94c7e648d1be,b761b76f-9e09-465c-bca1-92a08d986512,ring,Oura-Gen3,2.9.7,45,2025-05-02 06:27:59.946268+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 07:03:32.013144+00:00
2acf8e05-e131-4653-9b90-5b4d61789ca4,b761b76f-9e09-465c-bca1-92a08d986512,band,Whoop-4.0,1.1.7,71,2025-05-02 06:27:59.946268+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:25:32.013144+00:00
1f85815e-ea1b-4faa-b1e9-e48ecbad381b,0825e91b-82be-48cf-ada5-15a87a8f8612,ring,Oura-Gen3,2.8.6,94,2024-11-30 05:04:47.947269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:48:32.013144+00:00
01814774-0032-4844-a171-2ffd598bac41,72f4a0ee-327d-4cc4-81d3-e30664066a86,ring,Oura-Gen3,1.5.8,57,2025-05-02 22:45:12.947269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:25:32.013144+00:00
8c9f0b9f-513f-4952-bd49-c1defb3088c3,72f4a0ee-327d-4cc4-81d3-e30664066a86,watch,Garmin-Fenix,2.7.0,79,2025-05-02 22:45:12.947269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:32:32.013144+00:00
8054e1db-fd03-46d1-a61c-55094c3b6399,9c426ff8-60a9-4020-9b46-6a3d7b0b7ca3,ring,Oura-Gen3,1.8.2,26,2024-08-28 18:36:31.947269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:13:32.013144+00:00
ab6c8cba-f42f-4409-b4ca-ebbc262fdd96,9c426ff8-60a9-4020-9b46-6a3d7b0b7ca3,watch,Pixel-Watch,3.0.8,47,2024-08-28 18:36:31.947269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:28:32.013144+00:00
3883adc3-b95f-4625-b531-b69c3cbaef08,9c426ff8-60a9-4020-9b46-6a3d7b0b7ca3,ring,Oura-Gen3,2.2.3,35,2024-08-28 18:36:31.947269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:41:32.013144+00:00
ab119025-54c1-4c32-8d24-07194a659660,c9404e7c-4771-4f1a-b296-481c8dfe0704,watch,Fitbit-Charge,3.9.0,41,2024-06-27 18:06:00.948270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:32:32.013144+00:00
6036b6a1-ab1d-410c-94ba-dfd09e2b8796,ad51241e-9ead-422e-8d92-76b4b2fc028d,watch,Pixel-Watch,3.4.1,43,2025-04-18 13:30:37.948270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 07:01:32.013144+00:00
9b18e327-643a-44cc-9577-703790265150,a33a4883-c857-4bdb-b4f1-a995782de12f,ring,Oura-Gen3,2.3.1,38,2024-11-20 09:52:43.948270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:26:32.013144+00:00
bafa53fb-fea7-4add-b0ae-db5f5e02c94b,a33a4883-c857-4bdb-b4f1-a995782de12f,band,Whoop-4.0,3.4.8,66,2024-11-20 09:52:43.948270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:38:32.013144+00:00
44add3ab-2010-4e3b-8c53-3173e780395c,a33a4883-c857-4bdb-b4f1-a995782de12f,watch,Pixel-Watch,2.8.1,28,2024-11-20 09:52:43.948270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:26:32.013144+00:00
4f346a00-0d50-402c-9ef7-f76f9dfcca36,dad987a1-22aa-47f7-b73e-204b2e3a6d5c,ring,Oura-Gen3,3.5.1,72,2024-07-20 19:58:44.948270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:47:32.013144+00:00
e5d5f6c8-d48a-4145-9b29-28deb7ee12f6,dad987a1-22aa-47f7-b73e-204b2e3a6d5c,band,Whoop-4.0,2.7.4,78,2024-07-20 19:58:44.948270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:09:32.013144+00:00
58ab936f-0706-4adf-a861-76dc6311d5ef,dad987a1-22aa-47f7-b73e-204b2e3a6d5c,band,Whoop-4.0,1.9.3,100,2024-07-20 19:58:44.948270+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:56:32.013144+00:00
e9ab2d36-fc4d-48f2-a009-36abe9e37473,c7f3ae00-d64f-4cca-9724-d07d0faec780,band,Mi-Band-9,1.7.8,81,2025-04-14 11:47:46.949269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:50:32.013144+00:00
9b5b9b31-bf1a-451d-8452-9ab17954686b,c7f3ae00-d64f-4cca-9724-d07d0faec780,band,Whoop-4.0,2.1.8,93,2025-04-14 11:47:46.949269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:58:32.013144+00:00
1abd5e9a-d880-402d-ac13-9ff9b08a296f,c7f3ae00-d64f-4cca-9724-d07d0faec780,ring,Oura-Gen3,3.3.8,97,2025-04-14 11:47:46.949269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:30:32.013144+00:00
32e07440-41c6-403f-96b2-cbc5b26f6c77,6f915fb6-a75d-472f-a005-de8713d8af91,ring,Oura-Gen3,2.4.3,85,2024-07-24 20:07:44.949269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 07:02:32.013144+00:00
4d03fc09-5304-4372-a5a2-3a3f8f64f086,6f915fb6-a75d-472f-a005-de8713d8af91,watch,Fitbit-Charge,2.0.4,49,2024-07-24 20:07:44.949269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:27:32.013144+00:00
3bc21fb9-f52d-4a1f-b30b-7ddf6dd77a1f,139613f1-548e-4596-99f5-08f0e52d3cc9,watch,Garmin-Fenix,3.5.5,77,2025-01-04 12:51:52.949269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:41:32.013144+00:00
c3b1c8b0-ee50-40ab-9658-ae2fc89c9a8a,139613f1-548e-4596-99f5-08f0e52d3cc9,watch,Fitbit-Charge,1.0.0,99,2025-01-04 12:51:52.949269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:13:32.013144+00:00
27f07064-5065-4e65-be8b-7b7abdb46b87,139613f1-548e-4596-99f5-08f0e52d3cc9,band,Whoop-4.0,1.4.9,26,2025-01-04 12:51:52.949269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:52:32.013144+00:00
abb6c582-a9f3-4a43-ad12-e12afa6c8ebf,81da1e22-bc27-4a52-9f73-ba4bf39a9e73,ring,Oura-Gen3,2.6.8,82,2024-11-24 02:58:52.950269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:45:32.013144+00:00
53c2a97b-e9b4-4879-8a45-b35745c49bf5,366ff578-30f5-4d97-bc4b-3efcaa2d92e6,ring,Oura-Gen3,2.7.6,96,2025-03-01 18:36:02.950269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:06:32.013144+00:00
6cb04f0b-6c41-421a-bd7a-449b7394ca46,366ff578-30f5-4d97-bc4b-3efcaa2d92e6,watch,Fitbit-Charge,2.4.1,32,2025-03-01 18:36:02.950269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:35:32.013144+00:00
d621a340-02d5-4ceb-bd26-a087396289c1,366ff578-30f5-4d97-bc4b-3efcaa2d92e6,band,Mi-Band-9,2.4.9,57,2025-03-01 18:36:02.950269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:21:32.013144+00:00
9abb09f0-6a4b-44a1-88e2-e6b92722be78,0cdcd318-5653-469a-86d2-9e9e7a93478b,band,Mi-Band-9,3.5.8,49,2024-10-03 12:00:08.950269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:19:32.013144+00:00
93b18076-0d44-46dc-98fd-3f7a822d871b,0cdcd318-5653-469a-86d2-9e9e7a93478b,ring,Oura-Gen3,2.2.1,58,2024-10-03 12:00:08.950269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:31:32.013144+00:00
0f3687ec-5711-4856-a673-8e9a36e5b0d1,8ff15f78-6d6e-4c2f-a212-59a34d185da3,watch,Fitbit-Charge,3.5.8,36,2024-10-30 14:31:26.950269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:22:32.013144+00:00
cb6e6828-2761-46b4-aacb-82598e8a9c91,8ff15f78-6d6e-4c2f-a212-59a34d185da3,ring,Oura-Gen3,3.7.7,93,2024-10-30 14:31:26.950269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:39:32.013144+00:00
e3212e0c-ae9c-4620-958e-347cbb1988f0,3972e119-09e9-4c25-b819-c0b93ed417c6,watch,Garmin-Fenix,1.0.3,65,2025-03-02 06:36:22.951269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:52:32.013144+00:00
0aaeb4da-9b3a-4790-be7c-eb6b460ca79f,3972e119-09e9-4c25-b819-c0b93ed417c6,ring,Oura-Gen3,1.2.8,86,2025-03-02 06:36:22.951269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:10:32.013144+00:00
ca16ba70-19bb-4566-a8c2-fab1ee5a06b9,3972e119-09e9-4c25-b819-c0b93ed417c6,watch,Garmin-Fenix,1.5.2,75,2025-03-02 06:36:22.951269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:16:32.013144+00:00
07698898-f1b2-4650-b25b-2b7cd4885a48,985d50de-d664-48e7-a7c5-bcee0a0c0022,ring,Oura-Gen3,2.1.7,79,2025-05-30 00:14:41.951269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 07:02:32.013144+00:00
795f33bb-b0a5-43f9-a664-7dd1a1424364,985d50de-d664-48e7-a7c5-bcee0a0c0022,band,Whoop-4.0,3.8.5,70,2025-05-30 00:14:41.951269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:32:32.013144+00:00
54de3200-0437-4145-a6cb-3ce6654d2e0c,bc42e1a1-fa77-40ab-8a07-2fc2a9625801,band,Mi-Band-9,3.4.1,21,2024-06-30 12:57:56.951269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:34:32.013144+00:00
dbb7f6f9-a2fd-4527-ab10-9eafa948df44,bc42e1a1-fa77-40ab-8a07-2fc2a9625801,band,Mi-Band-9,2.0.1,47,2024-06-30 12:57:56.951269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:23:32.013144+00:00
12b50f24-f094-48b8-ad2a-a384230f7b49,fe2c268c-fbea-496c-8f72-e677b8b46025,ring,Oura-Gen3,2.9.0,37,2025-04-10 13:18:10.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:24:32.013144+00:00
4c40a1d3-6cd5-4964-906d-9bebf6241f90,fe2c268c-fbea-496c-8f72-e677b8b46025,ring,Oura-Gen3,1.9.7,100,2025-04-10 13:18:10.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 07:03:32.013144+00:00
a22375e1-a1cf-42d1-b86b-d68d7684b217,fe2c268c-fbea-496c-8f72-e677b8b46025,ring,Oura-Gen3,1.5.1,25,2025-04-10 13:18:10.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:47:32.013144+00:00
7e5a4a31-7b82-4ada-8adb-ea2f39fec114,b1614833-5a32-43af-809d-2fb7eb4f57a5,band,Mi-Band-9,1.1.1,45,2025-02-28 15:15:55.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:06:32.013144+00:00
946afeab-bf7c-45fe-a72f-58fc18478241,b1614833-5a32-43af-809d-2fb7eb4f57a5,watch,Fitbit-Charge,2.7.0,53,2025-02-28 15:15:55.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:23:32.013144+00:00
b2ae9a41-c37c-42d9-941c-0f0e2c34dfc7,b1614833-5a32-43af-809d-2fb7eb4f57a5,band,Whoop-4.0,1.4.3,72,2025-02-28 15:15:55.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:09:32.013144+00:00
c454bc79-fc65-4260-beb3-f707e8203bc3,7259d08d-e108-4eeb-980e-2dd172a3549d,watch,Fitbit-Charge,3.7.6,77,2024-09-01 16:11:26.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:44:32.013144+00:00
b17e9da1-4163-4f65-8d29-e859a9ffa1dc,7259d08d-e108-4eeb-980e-2dd172a3549d,band,Whoop-4.0,1.6.4,95,2024-09-01 16:11:26.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:54:32.013144+00:00
2f93a950-f23e-4b0f-a20a-9d50714aa7eb,7259d08d-e108-4eeb-980e-2dd172a3549d,watch,Garmin-Fenix,3.9.4,81,2024-09-01 16:11:26.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 07:01:32.013144+00:00
26986e99-8012-4b37-b2db-8da677ba1cff,bb7b313a-58eb-4ebd-b982-2da2fcc3d65e,ring,Oura-Gen3,2.4.7,48,2025-01-01 00:48:01.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:46:32.013144+00:00
31e42f2c-b37b-41c5-b6c0-14d0dd22f960,bb7b313a-58eb-4ebd-b982-2da2fcc3d65e,ring,Oura-Gen3,2.7.7,98,2025-01-01 00:48:01.952269+00:00,2025-06-12 07:06:32.013144+00:00,2025-06-12 06:06:32.013144+00:00
