session_id,user_id,device_id,start_ts,end_ts,sleep_quality_score,sleep_stage_seq,avg_hr_bpm,efficiency_pct
cad9169d-8313-48e6-866b-302341a45db8,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-06-01 21:31:00,2025-06-02 06:18:00,67,"[{""stage"": ""light"", ""start"": 0, ""end"": 316.2}, {""stage"": ""deep"", ""start"": 316.2, ""end"": 421.6}, {""stage"": ""rem"", ""start"": 421.6, ""end"": 527}]",65,85.8
90fbc9a4-e066-474d-a367-6a8a38717db9,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-31 21:55:00,2025-06-01 06:54:00,69,"[{""stage"": ""light"", ""start"": 0, ""end"": 323.4}, {""stage"": ""deep"", ""start"": 323.4, ""end"": 431.20000000000005}, {""stage"": ""rem"", ""start"": 431.20000000000005, ""end"": 539}]",60,94.4
c7c223e6-59fd-41ad-9c76-1769d37eece5,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-30 22:06:00,2025-05-31 05:28:00,55,"[{""stage"": ""light"", ""start"": 0, ""end"": 265.2}, {""stage"": ""deep"", ""start"": 265.2, ""end"": 353.6}, {""stage"": ""rem"", ""start"": 353.6, ""end"": 442}]",65,80.5
eac96aa3-05dd-4156-9923-d4a2f61ab5cd,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-29 21:35:00,2025-05-30 06:02:00,70,"[{""stage"": ""light"", ""start"": 0, ""end"": 304.2}, {""stage"": ""deep"", ""start"": 304.2, ""end"": 405.6}, {""stage"": ""rem"", ""start"": 405.6, ""end"": 507}]",59,91.5
26c559ad-bc1a-4aa6-9aff-f42a36fe3e01,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-28 22:11:00,2025-05-29 05:23:00,60,"[{""stage"": ""light"", ""start"": 0, ""end"": 259.2}, {""stage"": ""deep"", ""start"": 259.2, ""end"": 345.6}, {""stage"": ""rem"", ""start"": 345.6, ""end"": 432}]",64,86.2
22cf8197-8b0a-4566-9e1f-201fc2e96709,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-27 21:35:00,2025-05-28 05:23:00,56,"[{""stage"": ""light"", ""start"": 0, ""end"": 280.8}, {""stage"": ""deep"", ""start"": 280.8, ""end"": 374.40000000000003}, {""stage"": ""rem"", ""start"": 374.40000000000003, ""end"": 468}]",63,93.7
de215d80-a0ed-48ab-a55b-fb6fb42b747a,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-26 22:15:00,2025-05-27 04:49:00,67,"[{""stage"": ""light"", ""start"": 0, ""end"": 236.39999999999998}, {""stage"": ""deep"", ""start"": 236.39999999999998, ""end"": 315.20000000000005}, {""stage"": ""rem"", ""start"": 315.20000000000005, ""end"": 394}]",60,94.0
faaaeebc-f216-4e32-b5c2-5b49403667d9,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-25 22:08:00,2025-05-26 06:28:00,76,"[{""stage"": ""light"", ""start"": 0, ""end"": 300.0}, {""stage"": ""deep"", ""start"": 300.0, ""end"": 400.0}, {""stage"": ""rem"", ""start"": 400.0, ""end"": 500}]",58,84.4
c2cb9366-e913-43a8-894e-07a918292a92,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-24 21:00:00,2025-05-25 04:29:00,77,"[{""stage"": ""light"", ""start"": 0, ""end"": 269.4}, {""stage"": ""deep"", ""start"": 269.4, ""end"": 359.20000000000005}, {""stage"": ""rem"", ""start"": 359.20000000000005, ""end"": 449}]",61,94.3
3079d4fe-6190-4fe6-9f89-c5b33174652f,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-23 21:11:00,2025-05-24 06:09:00,84,"[{""stage"": ""light"", ""start"": 0, ""end"": 322.8}, {""stage"": ""deep"", ""start"": 322.8, ""end"": 430.40000000000003}, {""stage"": ""rem"", ""start"": 430.40000000000003, ""end"": 538}]",65,96.4
d29e7775-5119-459c-b7ed-f9d860b9cbfe,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-22 21:56:00,2025-05-23 05:04:00,77,"[{""stage"": ""light"", ""start"": 0, ""end"": 256.8}, {""stage"": ""deep"", ""start"": 256.8, ""end"": 342.40000000000003}, {""stage"": ""rem"", ""start"": 342.40000000000003, ""end"": 428}]",64,89.3
b541296a-6b2c-48ea-996d-08a8714ec5ba,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-21 22:40:00,2025-05-22 04:54:00,91,"[{""stage"": ""light"", ""start"": 0, ""end"": 224.4}, {""stage"": ""deep"", ""start"": 224.4, ""end"": 299.2}, {""stage"": ""rem"", ""start"": 299.2, ""end"": 374}]",67,91.7
b59a7851-74bc-4959-9ca6-d7fb5eabc29c,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-20 22:56:00,2025-05-21 06:12:00,90,"[{""stage"": ""light"", ""start"": 0, ""end"": 261.59999999999997}, {""stage"": ""deep"", ""start"": 261.59999999999997, ""end"": 348.8}, {""stage"": ""rem"", ""start"": 348.8, ""end"": 436}]",61,84.4
be30253a-cd03-47af-86ec-8058c942e694,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-19 22:57:00,2025-05-20 06:31:00,57,"[{""stage"": ""light"", ""start"": 0, ""end"": 272.4}, {""stage"": ""deep"", ""start"": 272.4, ""end"": 363.20000000000005}, {""stage"": ""rem"", ""start"": 363.20000000000005, ""end"": 454}]",62,93.6
f55a72d1-1ffa-43cd-9b08-f4792ee3eb73,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-18 22:38:00,2025-05-19 07:25:00,72,"[{""stage"": ""light"", ""start"": 0, ""end"": 316.2}, {""stage"": ""deep"", ""start"": 316.2, ""end"": 421.6}, {""stage"": ""rem"", ""start"": 421.6, ""end"": 527}]",67,90.2
dd3464ec-cce7-4e04-98fc-9f65d5f30872,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-17 22:15:00,2025-05-18 05:42:00,81,"[{""stage"": ""light"", ""start"": 0, ""end"": 268.2}, {""stage"": ""deep"", ""start"": 268.2, ""end"": 357.6}, {""stage"": ""rem"", ""start"": 357.6, ""end"": 447}]",62,91.9
d3d1387a-4271-4c68-b886-5429f58295bf,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-16 22:04:00,2025-05-17 05:36:00,73,"[{""stage"": ""light"", ""start"": 0, ""end"": 271.2}, {""stage"": ""deep"", ""start"": 271.2, ""end"": 361.6}, {""stage"": ""rem"", ""start"": 361.6, ""end"": 452}]",66,82.5
c170d6bb-3e2f-420a-a819-2e2b0baba285,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-15 21:46:00,2025-05-16 06:43:00,89,"[{""stage"": ""light"", ""start"": 0, ""end"": 322.2}, {""stage"": ""deep"", ""start"": 322.2, ""end"": 429.6}, {""stage"": ""rem"", ""start"": 429.6, ""end"": 537}]",68,94.7
1dc4f032-11ba-497d-ace5-b3ddb2c01c6b,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-14 22:31:00,2025-05-15 07:02:00,94,"[{""stage"": ""light"", ""start"": 0, ""end"": 306.59999999999997}, {""stage"": ""deep"", ""start"": 306.59999999999997, ""end"": 408.8}, {""stage"": ""rem"", ""start"": 408.8, ""end"": 511}]",66,76.0
1663ca31-41f5-423a-8fb7-ec9c3841f0d5,6dc80632-b125-434c-8ca9-3cd4208af41f,0ec201ab-4fd8-4d0f-8f40-02564effad97,2025-05-13 22:58:00,2025-05-14 06:01:00,83,"[{""stage"": ""light"", ""start"": 0, ""end"": 253.79999999999998}, {""stage"": ""deep"", ""start"": 253.79999999999998, ""end"": 338.40000000000003}, {""stage"": ""rem"", ""start"": 338.40000000000003, ""end"": 423}]",68,96.6
efcfdee3-5a3e-4528-ac89-e00862a0e2cc,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-11 21:36:00,2025-06-12 04:08:00,83,"[{""stage"": ""light"", ""start"": 0, ""end"": 235.2}, {""stage"": ""deep"", ""start"": 235.2, ""end"": 313.6}, {""stage"": ""rem"", ""start"": 313.6, ""end"": 392}]",54,95.8
545259d3-3978-42d5-9451-fb6972d685a6,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-10 22:13:00,2025-06-11 07:07:00,59,"[{""stage"": ""light"", ""start"": 0, ""end"": 320.4}, {""stage"": ""deep"", ""start"": 320.4, ""end"": 427.20000000000005}, {""stage"": ""rem"", ""start"": 427.20000000000005, ""end"": 534}]",52,92.4
2b1a9eeb-5950-4e03-8927-11dae41876e6,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-09 21:19:00,2025-06-10 05:59:00,60,"[{""stage"": ""light"", ""start"": 0, ""end"": 312.0}, {""stage"": ""deep"", ""start"": 312.0, ""end"": 416.0}, {""stage"": ""rem"", ""start"": 416.0, ""end"": 520}]",57,86.7
d2c9492b-e087-4dd4-920b-3f337dc15291,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-08 22:35:00,2025-06-09 07:33:00,79,"[{""stage"": ""light"", ""start"": 0, ""end"": 322.8}, {""stage"": ""deep"", ""start"": 322.8, ""end"": 430.40000000000003}, {""stage"": ""rem"", ""start"": 430.40000000000003, ""end"": 538}]",58,85.7
c99309b3-2c79-4ca6-a4f1-ee307b57277f,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-07 22:40:00,2025-06-08 06:03:00,74,"[{""stage"": ""light"", ""start"": 0, ""end"": 265.8}, {""stage"": ""deep"", ""start"": 265.8, ""end"": 354.40000000000003}, {""stage"": ""rem"", ""start"": 354.40000000000003, ""end"": 443}]",54,94.7
6a54bb4a-3151-4d77-a7c9-2d0b5b40b7de,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-06 22:09:00,2025-06-07 06:44:00,73,"[{""stage"": ""light"", ""start"": 0, ""end"": 309.0}, {""stage"": ""deep"", ""start"": 309.0, ""end"": 412.0}, {""stage"": ""rem"", ""start"": 412.0, ""end"": 515}]",59,97.5
b341fdbb-745a-441f-ab51-d82b6b557848,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-05 21:34:00,2025-06-06 05:08:00,81,"[{""stage"": ""light"", ""start"": 0, ""end"": 272.4}, {""stage"": ""deep"", ""start"": 272.4, ""end"": 363.20000000000005}, {""stage"": ""rem"", ""start"": 363.20000000000005, ""end"": 454}]",50,95.9
8c8314f9-781f-45ef-a8f3-c469fb3a7ab1,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-04 21:33:00,2025-06-05 05:41:00,80,"[{""stage"": ""light"", ""start"": 0, ""end"": 292.8}, {""stage"": ""deep"", ""start"": 292.8, ""end"": 390.40000000000003}, {""stage"": ""rem"", ""start"": 390.40000000000003, ""end"": 488}]",55,91.3
2a42da6a-b1e2-4d40-97b1-9a3882233fc9,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-03 22:39:00,2025-06-04 06:43:00,61,"[{""stage"": ""light"", ""start"": 0, ""end"": 290.4}, {""stage"": ""deep"", ""start"": 290.4, ""end"": 387.20000000000005}, {""stage"": ""rem"", ""start"": 387.20000000000005, ""end"": 484}]",55,93.0
285a3c2b-c55c-45b3-a91e-d2569eac7d4f,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-02 21:30:00,2025-06-03 04:56:00,73,"[{""stage"": ""light"", ""start"": 0, ""end"": 267.59999999999997}, {""stage"": ""deep"", ""start"": 267.59999999999997, ""end"": 356.8}, {""stage"": ""rem"", ""start"": 356.8, ""end"": 446}]",51,91.4
810f6206-2f77-4bbf-a588-ee118a062e74,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-06-01 21:16:00,2025-06-02 04:57:00,81,"[{""stage"": ""light"", ""start"": 0, ""end"": 276.59999999999997}, {""stage"": ""deep"", ""start"": 276.59999999999997, ""end"": 368.8}, {""stage"": ""rem"", ""start"": 368.8, ""end"": 461}]",51,90.9
5a70c71d-b97a-42dc-8ba5-35b3b4e155ba,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-31 22:45:00,2025-06-01 05:26:00,91,"[{""stage"": ""light"", ""start"": 0, ""end"": 240.6}, {""stage"": ""deep"", ""start"": 240.6, ""end"": 320.8}, {""stage"": ""rem"", ""start"": 320.8, ""end"": 401}]",54,87.7
c4528531-2034-4e47-a7bb-3829ad6e4af4,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-30 21:08:00,2025-05-31 05:47:00,93,"[{""stage"": ""light"", ""start"": 0, ""end"": 311.4}, {""stage"": ""deep"", ""start"": 311.4, ""end"": 415.20000000000005}, {""stage"": ""rem"", ""start"": 415.20000000000005, ""end"": 519}]",54,91.4
12c28402-f12a-42e7-ac9e-3fb618532317,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-29 21:06:00,2025-05-30 05:56:00,68,"[{""stage"": ""light"", ""start"": 0, ""end"": 318.0}, {""stage"": ""deep"", ""start"": 318.0, ""end"": 424.0}, {""stage"": ""rem"", ""start"": 424.0, ""end"": 530}]",59,88.5
1cacfc59-abc5-4784-af4c-b868b46a0aa7,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-28 21:17:00,2025-05-29 04:02:00,81,"[{""stage"": ""light"", ""start"": 0, ""end"": 243.0}, {""stage"": ""deep"", ""start"": 243.0, ""end"": 324.0}, {""stage"": ""rem"", ""start"": 324.0, ""end"": 405}]",53,85.8
167a090e-e52f-4450-a792-1c6e03126fa6,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-27 21:33:00,2025-05-28 05:07:00,66,"[{""stage"": ""light"", ""start"": 0, ""end"": 272.4}, {""stage"": ""deep"", ""start"": 272.4, ""end"": 363.20000000000005}, {""stage"": ""rem"", ""start"": 363.20000000000005, ""end"": 454}]",53,88.9
c43d99eb-3728-4d16-8c67-8a11ba3a1dfb,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-26 21:46:00,2025-05-27 06:31:00,78,"[{""stage"": ""light"", ""start"": 0, ""end"": 315.0}, {""stage"": ""deep"", ""start"": 315.0, ""end"": 420.0}, {""stage"": ""rem"", ""start"": 420.0, ""end"": 525}]",51,94.1
a6c26ed3-b5da-441b-bf7b-ea31259775f3,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-25 21:26:00,2025-05-26 04:28:00,88,"[{""stage"": ""light"", ""start"": 0, ""end"": 253.2}, {""stage"": ""deep"", ""start"": 253.2, ""end"": 337.6}, {""stage"": ""rem"", ""start"": 337.6, ""end"": 422}]",55,91.1
53d601b3-3ae6-447f-bc1c-8bce48cd56a2,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-24 21:20:00,2025-05-25 03:58:00,87,"[{""stage"": ""light"", ""start"": 0, ""end"": 238.79999999999998}, {""stage"": ""deep"", ""start"": 238.79999999999998, ""end"": 318.40000000000003}, {""stage"": ""rem"", ""start"": 318.40000000000003, ""end"": 398}]",59,85.0
9bca7795-4225-4f45-8901-7e2c665e307e,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-23 21:03:00,2025-05-24 04:48:00,65,"[{""stage"": ""light"", ""start"": 0, ""end"": 279.0}, {""stage"": ""deep"", ""start"": 279.0, ""end"": 372.0}, {""stage"": ""rem"", ""start"": 372.0, ""end"": 465}]",56,79.1
d228f2d2-8873-4154-a2c6-9c54ae3fd2ed,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-22 21:06:00,2025-05-23 05:27:00,86,"[{""stage"": ""light"", ""start"": 0, ""end"": 300.59999999999997}, {""stage"": ""deep"", ""start"": 300.59999999999997, ""end"": 400.8}, {""stage"": ""rem"", ""start"": 400.8, ""end"": 501}]",59,87.8
809f8600-d5a2-4fb3-81ea-7c6bf887ed7a,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-21 21:48:00,2025-05-22 05:23:00,73,"[{""stage"": ""light"", ""start"": 0, ""end"": 273.0}, {""stage"": ""deep"", ""start"": 273.0, ""end"": 364.0}, {""stage"": ""rem"", ""start"": 364.0, ""end"": 455}]",59,84.6
40a6e392-0fc5-4941-bcf2-28f1368ffb43,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-20 21:58:00,2025-05-21 03:58:00,68,"[{""stage"": ""light"", ""start"": 0, ""end"": 216.0}, {""stage"": ""deep"", ""start"": 216.0, ""end"": 288.0}, {""stage"": ""rem"", ""start"": 288.0, ""end"": 360}]",54,92.2
5dc6d062-7ebe-4a54-bc99-037a1b49edfc,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-19 22:50:00,2025-05-20 05:47:00,67,"[{""stage"": ""light"", ""start"": 0, ""end"": 250.2}, {""stage"": ""deep"", ""start"": 250.2, ""end"": 333.6}, {""stage"": ""rem"", ""start"": 333.6, ""end"": 417}]",53,94.6
94efa43d-1e38-4ca3-8020-fa726c3accc8,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-18 22:49:00,2025-05-19 05:25:00,60,"[{""stage"": ""light"", ""start"": 0, ""end"": 237.6}, {""stage"": ""deep"", ""start"": 237.6, ""end"": 316.8}, {""stage"": ""rem"", ""start"": 316.8, ""end"": 396}]",58,83.6
f1ab60ba-5a6e-4ca3-9449-dfa47040e44c,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-17 21:48:00,2025-05-18 03:59:00,63,"[{""stage"": ""light"", ""start"": 0, ""end"": 222.6}, {""stage"": ""deep"", ""start"": 222.6, ""end"": 296.8}, {""stage"": ""rem"", ""start"": 296.8, ""end"": 371}]",61,89.6
922e3ab5-e93e-453e-9bfe-f3aa0bc5655d,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-16 22:18:00,2025-05-17 05:28:00,87,"[{""stage"": ""light"", ""start"": 0, ""end"": 258.0}, {""stage"": ""deep"", ""start"": 258.0, ""end"": 344.0}, {""stage"": ""rem"", ""start"": 344.0, ""end"": 430}]",53,96.9
dbd20e63-a925-49db-8954-b7c084b901d4,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-15 21:07:00,2025-05-16 04:36:00,72,"[{""stage"": ""light"", ""start"": 0, ""end"": 269.4}, {""stage"": ""deep"", ""start"": 269.4, ""end"": 359.20000000000005}, {""stage"": ""rem"", ""start"": 359.20000000000005, ""end"": 449}]",53,82.7
c7f9a3cd-7f02-438c-8abd-1cbbbe2bf4ce,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-14 22:51:00,2025-05-15 05:08:00,55,"[{""stage"": ""light"", ""start"": 0, ""end"": 226.2}, {""stage"": ""deep"", ""start"": 226.2, ""end"": 301.6}, {""stage"": ""rem"", ""start"": 301.6, ""end"": 377}]",47,86.0
d55aa432-ebb1-4fb7-92a3-5a380a0625ff,ca63f9f5-28f4-43e4-bafa-d8580d2acb17,c36c22ed-038c-4736-a9cc-c73938fae595,2025-05-13 22:17:00,2025-05-14 05:50:00,60,"[{""stage"": ""light"", ""start"": 0, ""end"": 271.8}, {""stage"": ""deep"", ""start"": 271.8, ""end"": 362.40000000000003}, {""stage"": ""rem"", ""start"": 362.40000000000003, ""end"": 453}]",52,95.4
387a75f3-10c6-47b5-b058-7199c96b8c71,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,44f35e09-b4bf-4061-97b3-87417cbb5f65,2025-06-11 21:31:00,2025-06-12 05:04:00,89,"[{""stage"": ""light"", ""start"": 0, ""end"": 271.8}, {""stage"": ""deep"", ""start"": 271.8, ""end"": 362.40000000000003}, {""stage"": ""rem"", ""start"": 362.40000000000003, ""end"": 453}]",45,84.0
bdcebcc8-70a4-478b-8525-af08ba252bc6,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,d76232e8-fe41-4d15-81f3-f5480780871a,2025-06-10 22:44:00,2025-06-11 06:33:00,86,"[{""stage"": ""light"", ""start"": 0, ""end"": 281.4}, {""stage"": ""deep"", ""start"": 281.4, ""end"": 375.20000000000005}, {""stage"": ""rem"", ""start"": 375.20000000000005, ""end"": 469}]",50,93.9
4484ecb8-8394-4d7d-8757-65165869d90d,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,d76232e8-fe41-4d15-81f3-f5480780871a,2025-06-09 21:47:00,2025-06-10 04:38:00,88,"[{""stage"": ""light"", ""start"": 0, ""end"": 246.6}, {""stage"": ""deep"", ""start"": 246.6, ""end"": 328.8}, {""stage"": ""rem"", ""start"": 328.8, ""end"": 411}]",51,90.1
eca0dbcb-988b-4ab0-af0b-724c0ef993a7,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,44f35e09-b4bf-4061-97b3-87417cbb5f65,2025-06-08 22:02:00,2025-06-09 04:08:00,87,"[{""stage"": ""light"", ""start"": 0, ""end"": 219.6}, {""stage"": ""deep"", ""start"": 219.6, ""end"": 292.8}, {""stage"": ""rem"", ""start"": 292.8, ""end"": 366}]",44,75.8
5a3200bd-33f1-4d44-b47a-7f8b6e67d327,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,44f35e09-b4bf-4061-97b3-87417cbb5f65,2025-06-07 22:24:00,2025-06-08 05:26:00,69,"[{""stage"": ""light"", ""start"": 0, ""end"": 253.2}, {""stage"": ""deep"", ""start"": 253.2, ""end"": 337.6}, {""stage"": ""rem"", ""start"": 337.6, ""end"": 422}]",41,78.6
27db96be-fc1a-484a-9a45-970ecbd3479a,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,d76232e8-fe41-4d15-81f3-f5480780871a,2025-06-06 21:12:00,2025-06-07 04:08:00,55,"[{""stage"": ""light"", ""start"": 0, ""end"": 249.6}, {""stage"": ""deep"", ""start"": 249.6, ""end"": 332.8}, {""stage"": ""rem"", ""start"": 332.8, ""end"": 416}]",42,96.4
ec5f2201-4bce-4467-a715-a2308ef42e25,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,d76232e8-fe41-4d15-81f3-f5480780871a,2025-06-05 22:25:00,2025-06-06 05:58:00,66,"[{""stage"": ""light"", ""start"": 0, ""end"": 271.8}, {""stage"": ""deep"", ""start"": 271.8, ""end"": 362.40000000000003}, {""stage"": ""rem"", ""start"": 362.40000000000003, ""end"": 453}]",51,82.2
31210cbb-25f0-4b7f-8f81-189f9ca87bb7,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,d76232e8-fe41-4d15-81f3-f5480780871a,2025-06-04 22:22:00,2025-06-05 05:36:00,64,"[{""stage"": ""light"", ""start"": 0, ""end"": 260.4}, {""stage"": ""deep"", ""start"": 260.4, ""end"": 347.20000000000005}, {""stage"": ""rem"", ""start"": 347.20000000000005, ""end"": 434}]",48,83.5
57f02452-5f64-4316-8a63-96c1ca915a6c,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,d76232e8-fe41-4d15-81f3-f5480780871a,2025-06-03 21:09:00,2025-06-04 05:16:00,91,"[{""stage"": ""light"", ""start"": 0, ""end"": 292.2}, {""stage"": ""deep"", ""start"": 292.2, ""end"": 389.6}, {""stage"": ""rem"", ""start"": 389.6, ""end"": 487}]",44,82.4
6a078cb7-d878-49d1-8208-b292e708da9e,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,d76232e8-fe41-4d15-81f3-f5480780871a,2025-06-02 21:01:00,2025-06-03 03:32:00,88,"[{""stage"": ""light"", ""start"": 0, ""end"": 234.6}, {""stage"": ""deep"", ""start"": 234.6, ""end"": 312.8}, {""stage"": ""rem"", ""start"": 312.8, ""end"": 391}]",48,92.2
ab7039fe-b2b7-4931-8e8b-9f6d4bd6d746,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,44f35e09-b4bf-4061-97b3-87417cbb5f65,2025-06-01 22:51:00,2025-06-02 06:03:00,79,"[{""stage"": ""light"", ""start"": 0, ""end"": 259.2}, {""stage"": ""deep"", ""start"": 259.2, ""end"": 345.6}, {""stage"": ""rem"", ""start"": 345.6, ""end"": 432}]",50,86.2
2e33cb46-0901-4b45-9a8d-64431d0dd2b0,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,44f35e09-b4bf-4061-97b3-87417cbb5f65,2025-05-31 22:07:00,2025-06-01 05:35:00,94,"[{""stage"": ""light"", ""start"": 0, ""end"": 268.8}, {""stage"": ""deep"", ""start"": 268.8, ""end"": 358.40000000000003}, {""stage"": ""rem"", ""start"": 358.40000000000003, ""end"": 448}]",47,91.4
77745f37-0a2f-441a-910e-50764ead0c2b,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,d76232e8-fe41-4d15-81f3-f5480780871a,2025-05-30 21:01:00,2025-05-31 03:50:00,57,"[{""stage"": ""light"", ""start"": 0, ""end"": 245.39999999999998}, {""stage"": ""deep"", ""start"": 245.39999999999998, ""end"": 327.20000000000005}, {""stage"": ""rem"", ""start"": 327.20000000000005, ""end"": 409}]",45,91.8
54f9012e-0eb6-48cc-99dd-9062c5b1007c,4da4adfd-f042-4abb-8782-7ef6d41ae5a3,d76232e8-fe41-4d15-81f3-f5480780871a,2025-05-29 22:02:00,2025-05-30 06:26:00,75,"[{""stage"": ""light"", ""start"": 0, ""end"": 302.4}, {""stage"": ""deep"", ""start"": 302.4, ""end"": 403.20000000000005}, {""stage"": ""rem"", ""start"": 403.20000000000005, ""end"": 504}]",46,79.3
